RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
1664,15689431,Wilson,403,France,Male,33,8,0.0,1,0,0,83573.97,0
1665,15643001,Onio,572,Spain,Male,49,3,65030.33,2,1,0,24591.56,1
1666,15667364,Brown,478,Germany,Male,50,4,0.0,1,1,1,63613.24,1
1667,15724988,Hargrave,750,Spain,Male,38,6,0.0,1,1,1,139984.88,0
1668,15645028,Jones,676,Spain,Male,27,8,88061.39,2,0,0,196979.4,0
1669,15768645,Anderson,443,Germany,Female,24,4,0.0,1,0,1,41228.27,0
1670,15731878,Hargrave,495,France,Male,43,6,76260.75,1,0,0,30514.61,1
1671,15724343,Chu,770,France,Female,34,3,141379.27,2,1,0,97361.8,0
1672,15787710,Wilson,668,France,Female,42,1,90955.36,2,0,1,160710.33,0
1673,15728301,Chu,789,France,Female,36,1,15850.31,2,1,0,12616.44,0
1674,15726295,Williams,758,Spain,Male,27,4,96215.59,1,1,0,171596.49,0
1675,15760829,Garcia,538,France,Male,56,1,0.0,2,1,0,35350.64,1
1676,15634636,Boni,735,Spain,Male,28,1,87433.03,2,1,0,108895.32,1
1677,15779352,Anderson,704,Spain,Female,32,1,0.0,1,1,1,118101.0,0
1678,15624262,Wilson,459,Spain,Female,38,3,0.0,2,1,1,68238.63,0
1679,15680435,He,517,Spain,Female,40,7,134457.6,2,1,0,104215.02,0
1680,15793283,Harris,850,Germany,Female,23,6,0.0,1,1,0,78534.61,0
1681,15785914,Onio,560,Spain,Male,47,4,93904.38,2,1,0,184470.04,0
1682,15728583,Obinna,689,Germany,Female,45,6,23578.22,1,1,0,4814.99,0
1683,15788051,Williams,631,Germany,Female,60,5,0.0,2,1,0,173654.85,0
1684,15769269,Smith,667,Germany,Female,41,7,0.0,1,1,1,15420.84,0
1685,15641844,Lewis,637,Germany,Male,38,7,150028.99,1,1,1,108838.83,1
1686,15664754,He,743,France,Male,29,6,158720.33,2,1,1,199624.57,0
1687,15765229,Hill,741,France,Male,26,4,55063.68,1,1,1,41462.99,1
1688,15677129,Clark,661,France,Female,37,5,83144.17,3,0,0,85355.47,0
1689,15640042,White,562,France,Female,25,10,189514.95,1,1,0,90097.89,0
1690,15661665,Thompson,594,France,Male,47,10,0.0,2,1,0,134725.05,0
1691,15716953,Hill,497,Spain,Female,34,9,0.0,2,1,0,62531.83,1
1692,15758448,White,617,Germany,Male,51,7,138052.36,2,1,1,164942.42,0
1693,15786626,Thompson,478,France,Male,41,6,0.0,1,1,1,42110.55,0
1694,15745271,Mitchell,671,Spain,Male,42,4,178353.19,1,0,0,199162.97,1
1695,15718533,Bartlett,678,Spain,Male,29,9,21909.56,2,0,0,168167.04,0
1696,15782020,White,747,Spain,Male,45,7,112979.88,1,1,1,6776.84,0
1697,15673781,Thomas,531,Germany,Male,43,3,0.0,2,0,1,140117.87,0
1698,15666262,Martin,538,France,Female,19,5,68933.55,1,1,0,30188.71,0
1699,15646600,Smith,797,France,Male,51,3,100063.48,2,1,1,162677.9,1
1700,15676898,Jackson,517,Germany,Female,47,4,91569.51,2,1,0,75730.63,0
1701,15793555,Garcia,848,France,Female,31,9,111385.89,1,1,0,51095.33,0
1702,15749369,Thompson,560,France,Female,48,2,0.0,2,1,0,18689.11,1
1703,15630448,Thomas,561,Spain,Female,34,1,120273.05,3,1,0,54397.16,1
1704,15626172,Onio,731,Germany,Male,32,10,147384.49,2,1,0,11457.44,0
1705,15773946,Clark,703,France,Male,42,0,57457.5,2,1,0,198016.92,0
1706,15607657,Garcia,809,France,Male,48,2,0.0,2,0,1,52660.41,0
1707,15756497,Miller,466,France,Male,54,10,17835.78,1,1,0,60249.29,0
1708,15757757,Smith,701,France,Male,56,0,180659.34,2,0,0,70660.79,0
1709,15712855,Smith,645,Germany,Female,23,5,196861.6,1,1,1,84939.65,0
1710,15755650,He,545,France,Female,21,10,5831.65,2,1,1,66564.03,0
1711,15759903,Jones,832,Spain,Male,34,1,0.0,1,0,1,116591.7,0
1712,15607906,Garcia,672,Spain,Male,29,2,56470.84,1,1,1,122028.03,0
1713,15661413,Martin,643,Germany,Male,63,7,76066.88,1,0,1,9082.36,1
1714,15654028,Mitchell,694,Spain,Male,41,4,158309.36,2,1,1,112546.8,1
1715,15607287,Martin,482,France,Female,36,1,137109.68,2,1,0,174331.72,1
1716,15633660,White,528,Germany,Male,33,1,0.0,1,1,0,31338.44,1
1717,15660504,Smith,617,Germany,Female,40,2,1166.53,3,1,1,66079.0,0
1718,15790792,Jackson,680,Germany,Female,18,2,0.0,2,0,0,121434.66,0
1719,15702979,Lewis,773,France,Male,48,7,22343.77,1,1,0,124985.26,0
1720,15634701,Taylor,564,France,Male,53,4,0.0,2,1,0,14806.17,0
1721,15683300,Boni,542,France,Male,21,7,0.0,2,0,1,85241.04,0
1722,15748746,Taylor,698,Germany,Female,44,3,0.0,1,0,1,7566.19,0
1723,15683560,Wilson,636,Spain,Female,43,8,0.0,2,1,0,185663.75,0
1724,15754946,Jackson,463,Germany,Male,44,2,0.0,1,1,0,135398.55,0
1725,15643642,Williams,560,Spain,Female,44,1,260000.0,2,1,0,19974.27,0
1726,15665160,Bartlett,632,France,Male,28,5,106777.37,2,1,0,130562.87,0
1727,15617602,Robinson,635,Spain,Male,37,10,0.0,1,1,1,19750.87,0
1728,15703320,Lewis,658,Germany,Female,47,3,0.0,1,1,1,11270.97,0
1729,15688801,Johnson,523,France,Female,22,1,0.0,1,1,0,43062.6,0
1730,15625931,Thompson,637,Germany,Male,40,5,51336.93,2,0,1,194583.18,0
1731,15694377,Obinna,741,Germany,Male,44,3,0.0,2,0,1,115831.49,0
1732,15629192,Clark,369,France,Female,35,9,9054.16,1,0,1,65092.1,0
1733,15646542,Onio,622,Spain,Female,43,10,74272.63,2,1,1,13142.15,0
1734,15727015,Jackson,488,Spain,Female,39,3,61661.91,1,1,1,3130.69,0
1735,15642520,Jackson,646,France,Male,36,9,0.0,2,0,0,178840.03,0
1736,15664772,Smith,504,France,Female,34,3,138062.2,2,1,0,96083.64,0
1737,15789834,Johnson,663,France,Female,51,3,0.0,1,1,0,18255.0,0
1738,15650106,Smith,807,Spain,Female,37,7,0.0,2,0,1,109043.5,0
1739,15681121,Boni,554,France,Female,30,0,0.0,1,1,0,13055.47,0
1740,15625559,Jones,569,France,Female,26,8,0.0,1,1,1,81066.56,0
1741,15705595,Boni,604,France,Male,23,2,116098.37,1,1,0,182156.9,0
1742,15633742,Williams,680,France,Male,24,4,0.0,2,1,1,185248.19,1
1743,15669669,He,551,France,Female,34,4,7464.07,1,1,0,190484.75,0
1744,15752826,Obinna,613,France,Female,37,3,0.0,2,1,1,28556.4,0
1745,15735044,Miller,585,France,Female,35,3,8880.44,1,0,1,36681.36,0
1746,15670831,Boni,604,France,Male,30,6,51553.19,1,0,0,170196.07,0
1747,15712217,Hill,682,Spain,Male,33,3,74995.71,1,1,1,20513.56,0
1748,15641873,Jackson,703,Spain,Female,45,9,0.0,1,1,0,2489.03,0
1749,15706532,He,506,France,Female,49,2,0.0,1,0,1,139816.43,0
1750,15726267,Onio,681,Germany,Male,55,10,149003.49,2,0,1,88725.21,0
1751,15740975,Bearce,850,Germany,Female,39,8,0.0,1,0,1,160717.01,0
1752,15734092,Obinna,799,France,Male,52,3,54048.91,2,0,0,31024.06,1
1753,15641755,Robinson,587,France,Female,40,3,91603.33,2,1,0,87401.06,0
1754,15685956,Boni,662,Germany,Female,53,9,107817.49,3,1,0,163361.26,0
1755,15686988,Hargrave,646,France,Female,44,7,0.0,1,1,0,51742.45,0
1756,15645648,Miller,694,Germany,Male,39,10,124343.96,1,1,0,94242.45,0
1757,15725991,Smith,609,Germany,Female,19,6,92962.23,1,1,1,124443.74,0
1758,15740588,Jones,623,Germany,Female,37,3,0.0,2,1,0,144010.17,0
1759,15715005,Thompson,579,Spain,Male,30,7,52058.72,2,1,1,104479.81,0
1760,15602396,Obinna,756,Germany,Male,35,9,56120.67,1,1,1,144583.78,1
1761,15684082,He,680,Spain,Female,51,1,0.0,1,1,0,150588.85,0
1762,15750201,Davis,680,Spain,Female,43,8,102190.47,1,1,1,166671.3,0
1763,15728322,Harris,768,France,Male,49,1,46587.39,1,1,0,181616.0,0
1764,15732663,Lewis,769,Germany,Female,44,9,126638.45,2,1,1,140583.7,0
1765,15611303,Brown,751,Germany,Male,29,2,0.0,1,1,1,179441.12,0
1766,15761633,Johnson,766,Germany,Female,58,5,0.0,1,0,0,12135.88,1
1767,15671719,Jones,801,France,Female,37,6,0.0,3,1,1,26011.15,0
1768,15699616,Smith,556,France,Female,49,8,0.0,1,1,0,80874.7,0
1769,15724165,Mitchell,621,Spain,Female,55,7,0.0,1,1,0,33293.3,1
1770,15686231,Jones,718,Spain,Male,25,10,100535.71,2,1,1,67483.22,0
1771,15607314,Garcia,564,France,Female,38,5,0.0,2,1,1,176718.86,0
1772,15619623,Johnson,614,France,Male,45,7,0.0,1,1,1,24544.1,0
1773,15798747,Chu,668,Spain,Female,36,10,0.0,2,1,1,127131.67,1
1774,15796154,Chu,627,France,Male,66,10,44272.98,1,1,1,45789.12,0
1775,15705228,Smith,656,France,Male,41,4,92500.23,1,0,1,98365.92,0
1776,15764202,Brown,538,Germany,Female,45,9,0.0,1,1,1,79202.55,1
1777,15782828,Miller,646,Spain,Female,57,9,52270.44,1,1,0,172893.84,0
1778,15697624,Hill,663,France,Male,25,8,70402.51,2,0,1,107796.9,0
1779,15757364,Chu,806,Spain,Male,34,3,20124.08,1,1,0,164309.52,0
1780,15711785,Smith,623,Germany,Female,29,0,0.0,1,1,1,82815.73,0
1781,15686206,Smith,586,Germany,Female,43,7,196936.83,2,1,1,132343.93,0
1782,15669274,Davis,719,France,Male,55,4,0.0,1,0,0,181832.95,0
1783,15733541,Lewis,350,France,Female,28,8,67302.31,3,1,0,29741.8,1
1784,15653947,Martin,619,France,Male,24,2,148687.86,1,1,1,112051.71,0
1785,15753606,Hargrave,600,France,Male,40,8,0.0,2,0,0,126413.47,1
1786,15794692,Jackson,675,France,Male,52,7,29860.37,2,1,0,123446.72,1
1787,15648874,Onio,770,France,Female,31,5,0.0,1,1,1,110285.26,0
1788,15649708,Boni,800,France,Male,28,10,0.0,2,0,0,158920.86,1
1789,15674553,Chu,673,France,Male,54,9,0.0,1,1,0,11753.43,0
1790,15668344,Onio,499,France,Female,37,9,0.0,2,1,0,132586.89,0
1791,15649138,Robinson,600,France,Female,45,10,112523.2,2,1,1,177248.64,0
1792,15785374,Bearce,610,Germany,Male,52,7,18422.5,2,1,0,182980.6,0
1793,15647638,Lewis,685,France,Male,44,7,0.0,1,0,0,35522.88,0
1794,15678249,Taylor,655,France,Female,39,6,145179.44,1,1,1,120352.19,0
1795,15705865,Thomas,583,France,Female,29,6,0.0,2,0,0,56069.9,1
1796,15602719,Smith,528,Germany,Male,33,2,105457.09,1,1,1,144580.73,0
1797,15753962,Taylor,565,France,Male,42,6,65897.07,1,1,0,15903.52,0
1798,15767581,Wilson,562,Spain,Female,51,2,0.0,2,0,0,24792.08,1
1799,15642534,Williams,807,Germany,Female,34,10,0.0,1,0,0,134510.39,1
1800,15692241,Obinna,575,France,Female,33,8,137339.91,2,0,1,109612.06,0
1801,15749859,Clark,655,Germany,Female,43,10,79176.62,1,1,0,179197.44,1
1802,15726209,Chu,743,Germany,Male,31,4,14358.99,1,0,0,5659.05,0
1803,15779917,Wilson,668,France,Female,43,10,37801.79,2,1,0,140312.83,0
1804,15789004,Taylor,544,France,Male,30,7,136373.0,1,1,0,142840.05,1
1805,15692124,Clark,745,Germany,Male,41,2,24411.28,2,1,1,165847.37,0
1806,15691659,Martin,684,Spain,Female,35,2,0.0,2,1,0,154114.99,0
1807,15764134,Boni,438,France,Female,40,2,240461.01,2,1,1,103797.79,0
1808,15675713,Robinson,770,France,Female,47,7,23306.01,1,1,1,57397.28,1
1809,15791533,White,734,France,Male,38,8,94632.27,2,0,0,78836.21,0
1810,15675418,He,682,Germany,Female,43,6,53411.7,1,1,0,104517.49,1
1811,15797744,Williams,808,Germany,Female,32,0,0.0,1,0,1,910.2,0
1812,15728232,Johnson,732,France,Male,33,5,152458.29,2,1,1,18105.04,0
1813,15765904,Smith,759,Spain,Female,28,2,0.0,1,0,0,108461.04,0
1814,15763038,Robinson,750,France,Male,38,0,19924.83,2,1,1,199168.27,0
1815,15744059,Boni,723,Germany,Male,41,9,19147.28,1,1,1,75305.49,0
1816,15768383,Wilson,476,France,Female,42,1,181400.42,2,0,0,159756.27,0
1817,15631575,Jackson,487,Spain,Female,55,2,0.0,2,1,0,76418.94,0
1818,15663852,Johnson,732,Spain,Female,43,6,109007.06,2,0,1,24898.9,0
1819,15732079,Miller,769,Spain,Female,34,5,0.0,1,1,0,168412.39,0
1820,15676242,Martin,581,France,Male,62,1,0.0,2,1,1,131510.97,0
1821,15778589,Hargrave,541,Germany,Male,31,4,0.0,1,0,1,26554.83,0
1822,15629257,Clark,675,Germany,Male,41,0,108067.77,2,0,1,87215.14,0
1823,15773279,Mitchell,509,Spain,Female,50,2,110974.59,1,0,0,45093.43,1
1824,15744353,Harris,633,France,Male,44,0,0.0,1,1,0,133351.75,0
1825,15661246,Hill,615,Spain,Female,18,2,94124.85,2,0,0,92913.83,0
1826,15601435,Anderson,628,France,Female,45,1,169920.28,1,0,0,59697.57,0
1827,15691357,Smith,832,France,Male,33,3,78235.39,1,0,0,111308.88,0
1828,15757732,Hargrave,588,France,Male,31,4,33256.86,1,1,0,181062.91,0
1829,15736156,Miller,655,France,Male,22,2,0.0,1,1,0,83041.6,0
1830,15744579,Lewis,522,France,Male,40,9,0.0,2,1,1,193196.95,0
1831,15683807,Davis,741,France,Male,34,4,44537.04,1,1,1,142344.07,0
1832,15776611,Taylor,632,France,Female,42,10,134475.37,1,0,0,120525.91,0
1833,15715953,Jones,764,Spain,Female,30,6,0.0,2,1,0,11958.93,0
1834,15738563,Wilson,411,France,Female,74,9,0.0,2,1,0,162020.21,0
1835,15781264,Mitchell,644,Spain,Male,34,8,76170.07,1,1,0,134512.24,0
1836,15723797,Mitchell,662,Germany,Female,50,7,0.0,2,1,1,25394.51,1
1837,15663888,Smith,738,Spain,Female,50,5,136776.18,1,1,1,2132.57,1
1838,15673609,Johnson,587,Germany,Male,48,8,0.0,2,0,1,187140.59,0
1839,15609077,Clark,726,France,Male,30,7,0.0,2,0,1,39699.37,0
1840,15620953,White,598,Germany,Female,58,3,157235.54,1,1,1,84399.66,0
1841,15714682,Lewis,659,Germany,Male,41,10,125135.26,2,1,1,83773.16,0
1842,15667889,Taylor,739,Germany,Female,42,1,94792.19,1,1,1,17203.51,0
1843,15754893,Wilson,559,Spain,Male,38,8,109154.42,1,1,1,160833.51,0
1844,15768639,Taylor,721,Germany,Male,39,5,0.0,2,0,1,120736.72,0
1845,15715374,He,682,France,Male,39,9,0.0,2,0,0,107023.07,0
1846,15624860,Garcia,617,Spain,Male,23,7,0.0,1,1,0,172587.95,0
1847,15752267,Thompson,585,Germany,Male,41,7,0.0,1,1,1,182061.06,0
1848,15677475,Obinna,446,France,Male,46,3,0.0,2,1,0,25742.71,0
1849,15687266,Mitchell,642,Germany,Male,33,9,0.0,2,0,1,137523.0,0
1850,15752499,Garcia,617,Germany,Male,37,4,91823.42,1,1,1,53666.74,0
1851,15700732,Brown,711,Germany,Male,21,0,0.0,2,1,1,156086.18,0
1852,15627083,Bearce,702,Spain,Male,50,8,64.04,2,0,0,23367.52,0
1853,15657372,Lewis,753,France,Female,54,6,85587.43,1,1,1,37607.54,0
1854,15723786,Williams,757,Germany,Female,41,0,0.0,1,1,0,42604.34,1
1855,15775136,Onio,850,Spain,Male,42,10,101388.3,1,1,1,124607.06,0
1856,15607813,Clark,699,Germany,Male,41,9,0.0,1,1,0,133597.81,0
1857,15631598,Robinson,566,France,Female,46,9,49624.99,1,1,0,183717.24,1
1858,15693106,Chu,730,France,Female,41,2,101587.82,1,1,0,14835.59,0
1859,15627082,Boni,805,Germany,Female,49,8,0.0,2,0,1,136848.77,0
1860,15629241,Brown,696,France,Male,45,10,0.0,1,1,0,2509.15,1
1861,15775641,Davis,443,Spain,Male,46,10,123237.32,2,0,1,101866.14,0
1862,15611745,Thompson,703,France,Female,42,0,83611.57,1,1,1,92103.98,1
1863,15626029,Jones,588,Germany,Male,46,5,156953.8,1,1,0,9018.76,1
1864,15744097,Jackson,521,France,Male,31,4,0.0,1,0,1,37369.69,0
1865,15723395,Mitchell,668,Germany,Male,19,3,81547.93,2,1,0,160362.2,1
1866,15745360,Smith,501,Germany,Male,38,0,0.0,1,1,1,60823.06,1
1867,15689186,Bartlett,749,France,Male,57,6,74971.85,2,0,1,96422.08,1
1868,15737612,Jackson,720,Germany,Female,45,0,161346.02,2,1,0,78860.5,0
1869,15697768,Brown,641,France,Female,46,0,0.0,2,1,0,37132.35,1
1870,15799950,Hill,596,Germany,Male,28,1,0.0,1,1,0,188196.65,1
1871,15641846,Chu,632,Germany,Male,43,8,80712.16,2,0,1,10601.9,1
1872,15675932,Boni,551,France,Female,28,0,0.0,2,1,0,92451.44,0
1873,15748554,White,642,France,Male,38,7,0.0,2,1,0,67277.54,0
1874,15623411,Williams,374,Germany,Female,36,0,0.0,1,0,0,133353.26,1
1875,15782047,Jones,658,France,Female,43,10,0.0,1,1,0,129402.42,0
1876,15791617,Miller,661,France,Male,39,0,138020.65,2,1,0,139343.58,1
1877,15678797,Smith,731,Spain,Male,47,8,0.0,1,0,1,99841.41,0
1878,15652307,Onio,679,France,Female,49,7,59905.86,1,1,1,22144.23,0
1879,15734165,He,744,Germany,Male,51,0,0.0,3,1,1,100657.91,1
1880,15622042,Thomas,703,Germany,Male,69,6,0.0,2,1,1,175848.06,0
1881,15652930,Anderson,750,France,Male,31,7,0.0,1,0,0,65760.15,0
1882,15775485,Boni,850,France,Female,34,1,0.0,1,1,1,177232.47,0
1883,15697883,Davis,690,Germany,Female,35,3,0.0,2,1,0,140571.88,1
1884,15633756,Mitchell,667,France,Female,19,1,0.0,2,1,0,189703.16,1
1885,15653268,Garcia,765,France,Male,41,5,0.0,2,1,1,97631.44,0
1886,15770286,Obinna,604,Germany,Male,38,4,0.0,1,1,1,55779.89,0
1887,15759674,Hill,638,Germany,Male,50,10,0.0,2,1,0,14656.71,0
1888,15784403,Johnson,690,France,Male,48,10,4029.7,1,1,0,1647.71,0
1889,15648901,Clark,657,Germany,Male,43,4,0.0,1,1,0,180838.55,1
1890,15699986,Lewis,656,Germany,Female,41,7,0.0,1,1,0,112888.39,0
1891,15794488,Lewis,737,Germany,Male,33,0,3413.26,1,1,1,21485.94,1
1892,15763268,Boni,485,Germany,Female,40,9,93675.33,1,1,1,70232.0,0
1893,15728386,White,847,Spain,Male,42,1,0.0,2,1,1,117071.07,0
1894,15605626,Smith,697,France,Female,38,0,0.0,2,1,0,184410.21,0
1895,15738496,Taylor,611,France,Female,38,3,0.0,1,1,1,148249.4,1
1896,15612857,Martin,807,France,Male,40,1,98212.46,2,1,0,83765.4,0
1897,15751054,Bearce,660,France,Male,41,9,0.0,2,1,0,7970.14,0
1898,15733052,Brown,662,France,Male,48,10,0.0,1,0,1,128298.29,0
1899,15779362,Bartlett,629,France,Female,18,6,0.0,1,1,1,72894.47,0
1900,15626431,Obinna,792,Germany,Male,41,4,88652.37,1,1,1,14009.35,0
1901,15684976,He,649,France,Male,41,4,138674.15,1,1,0,166075.92,0
1902,15682711,Anderson,595,Germany,Female,47,0,0.0,1,1,1,187302.0,1
1903,15626385,Martin,746,France,Female,37,1,0.0,2,1,0,105212.93,1
1904,15769230,Bartlett,764,Spain,Male,18,4,75229.25,1,1,0,23201.7,0
1905,15754091,Lewis,805,Germany,Male,20,6,68968.19,1,1,1,80491.64,1
1906,15618639,Smith,711,Spain,Male,18,0,70779.52,1,1,0,15456.61,0
1907,15685530,Martin,761,Spain,Male,49,6,59594.77,2,1,1,160374.48,0
1908,15621563,Clark,624,Spain,Male,24,10,63872.22,2,1,0,108227.25,0
1909,15770413,Hargrave,749,Germany,Male,52,1,0.0,2,1,0,78680.41,0
1910,15715672,Hill,722,France,Female,35,1,0.0,2,1,1,145981.14,0
1911,15736848,Wilson,701,Germany,Male,36,8,45183.83,1,1,1,167387.22,0
1912,15767516,Wilson,498,France,Male,56,7,25789.4,3,1,0,156586.18,1
1913,15799988,Wilson,612,France,Female,41,9,0.0,1,0,1,164225.24,0
1914,15739783,Bartlett,645,France,Male,25,3,56291.8,1,1,0,173587.45,0
1915,15682970,Thompson,701,France,Male,40,4,47299.31,2,1,1,93669.72,0
1916,15685553,Thomas,850,France,Female,48,8,54924.24,3,0,0,131859.13,0
1917,15761779,Mitchell,733,France,Female,33,3,42417.75,1,1,1,118093.05,0
1918,15770182,Jackson,571,France,Male,57,9,0.0,2,1,0,25581.71,1
1919,15792860,Davis,603,France,Female,26,7,68208.28,1,1,0,47807.41,1
1920,15682879,Martin,784,France,Female,18,4,129022.31,2,1,1,34366.56,1
1921,15769899,Robinson,599,Spain,Female,56,0,0.0,2,1,1,129834.62,0
1922,15736727,He,748,France,Female,30,6,164256.47,1,1,0,172647.79,0
1923,15644859,Bartlett,661,Spain,Female,29,9,147899.77,2,0,0,151671.75,0
1924,15784697,Smith,633,France,Female,33,10,0.0,2,1,0,75451.66,0
1925,15652098,Smith,600,Spain,Female,29,10,0.0,1,0,0,131626.66,0
1926,15746323,Thomas,354,France,Male,47,2,89776.27,1,1,0,81997.15,0
1927,15722413,Garcia,702,Spain,Female,34,6,74612.05,2,1,1,54906.22,0
1928,15600526,Wilson,547,France,Male,27,7,57049.48,2,1,0,178710.46,0
1929,15668760,Onio,512,Germany,Female,36,3,79238.12,1,0,1,40950.49,0
1930,15647837,Jones,674,France,Female,29,10,76106.96,1,0,0,126888.72,0
1931,15611536,Bartlett,749,Germany,Male,38,5,0.0,2,1,1,150130.62,0
1932,15628541,Martin,485,France,Male,29,9,0.0,1,1,1,123713.53,0
1933,15679083,Robinson,747,Germany,Female,37,6,0.0,1,1,1,24030.34,0
1934,15782099,Thompson,562,Germany,Male,37,7,87868.07,2,1,1,53929.73,0
1935,15634531,Robinson,712,Spain,Male,57,2,0.0,1,0,0,2926.93,0
1936,15608712,Smith,706,Germany,Female,50,6,0.0,2,1,1,151739.16,0
1937,15704101,Clark,629,France,Male,40,4,122650.31,1,1,1,37023.53,1
1938,15665455,Hill,652,France,Female,35,6,0.0,2,1,1,171243.23,1
1939,15674744,He,611,Germany,Male,35,5,114518.39,1,1,1,33101.53,1
1940,15729749,Davis,675,France,Female,40,4,113856.6,2,0,0,74368.94,0
1941,15605109,Williams,674,Spain,Female,30,2,0.0,2,1,1,28442.95,0
1942,15649268,Chu,560,France,Female,35,9,0.0,1,1,1,106554.06,0
1943,15654615,Mitchell,518,Germany,Female,36,1,40655.73,2,1,1,118762.42,0
1944,15682503,Chu,747,Germany,Male,38,2,36435.47,1,1,1,45707.46,0
1945,15760831,Jones,669,France,Male,40,1,30309.34,2,1,1,81460.43,0
1946,15685708,Onio,734,Germany,Male,46,2,177964.83,2,0,0,23432.5,0
1947,15791184,Davis,584,France,Female,48,1,73915.22,1,1,1,157568.23,0
1948,15702471,Clark,570,France,Female,44,0,139171.93,1,0,1,157314.96,0
1949,15757661,Robinson,551,Spain,Female,56,8,67208.08,1,1,0,51703.87,0
1950,15761087,Robinson,632,France,Male,45,9,31562.42,1,1,0,52854.34,0
1951,15760081,Hargrave,672,Germany,Male,38,4,0.0,1,1,0,121934.71,1
1952,15683309,Smith,597,Germany,Male,38,8,50883.95,1,0,1,121803.05,1
1953,15726446,Harris,801,Germany,Male,48,7,156434.33,1,0,1,146668.02,0
1954,15793118,Robinson,587,France,Female,36,6,0.0,1,1,1,19315.62,1
1955,15706661,He,674,Germany,Female,43,5,128415.46,1,0,1,134407.4,1
1956,15757215,Mitchell,564,France,Female,44,10,0.0,2,1,0,147104.79,0
1957,15606154,Miller,584,France,Female,18,3,0.0,1,1,1,55788.55,0
1958,15752876,Martin,641,Spain,Male,24,9,68287.87,2,1,0,51644.39,1
1959,15772760,Martin,569,France,Male,47,9,101028.0,1,1,1,132927.46,0
1960,15664288,Harris,658,Spain,Male,43,6,68053.08,1,1,0,23325.89,0
1961,15651195,Garcia,692,France,Male,18,6,0.0,2,1,0,108320.72,0
1962,15620581,Wilson,756,France,Male,18,0,0.0,1,1,0,100382.01,0
1963,15783720,Miller,545,France,Male,53,8,42523.13,2,1,1,134513.83,1
1964,15630087,White,666,France,Female,45,3,22242.07,2,0,0,121237.9,1
1965,15781002,Anderson,643,France,Female,52,6,0.0,2,1,1,162872.58,1
1966,15764053,Hargrave,470,France,Male,29,8,90908.79,2,1,1,12184.02,0
1967,15669298,Martin,540,Germany,Male,32,1,165527.45,2,1,0,129335.62,0
1968,15646167,Mitchell,696,France,Male,57,7,101757.83,1,1,1,143527.24,1
1969,15774480,Garcia,518,France,Female,43,10,54172.82,2,1,0,158494.86,0
1970,15639499,Hill,642,France,Male,39,3,126544.97,2,1,1,74042.52,0
1971,15725816,Bartlett,444,Spain,Female,37,3,109116.78,1,1,0,58498.5,0
1972,15783341,Martin,640,France,Male,21,2,17608.75,2,1,0,132924.93,1
1973,15769631,Lewis,450,Spain,Female,50,9,0.0,1,1,1,103012.29,0
1974,15696347,He,591,France,Female,19,3,191502.28,1,0,0,75272.71,0
1975,15648787,Martin,607,France,Male,45,8,158321.65,3,1,0,149017.77,1
1976,15635488,Thomas,661,France,Female,39,0,0.0,2,1,1,96221.95,0
1977,15674441,Thompson,625,France,Male,41,8,131323.49,2,1,0,91598.6,0
1978,15622431,Jones,530,Spain,Male,33,10,150623.06,1,0,1,71713.59,0
1979,15661681,Bartlett,531,France,Male,53,9,0.0,1,1,1,9824.78,1
1980,15794555,Mitchell,493,France,Female,33,8,132760.31,2,1,1,166718.57,0
1981,15722720,Jackson,670,France,Male,38,0,28330.72,2,1,0,68555.84,0
1982,15649153,Davis,665,France,Male,39,8,88331.12,1,1,1,87319.21,1
1983,15606368,Boni,714,Spain,Male,35,5,134753.93,1,1,0,23626.29,1
1984,15758496,Jones,601,Spain,Female,43,7,0.0,2,1,0,122751.08,0
1985,15712360,Thomas,481,France,Male,46,7,69702.25,1,0,1,118912.23,0
1986,15776076,Wilson,619,France,Male,37,7,0.0,1,0,1,60865.69,0
1987,15712755,Williams,651,Spain,Male,45,10,0.0,1,1,1,71638.83,0
1988,15656985,Williams,537,Germany,Male,45,7,36308.9,2,1,1,149835.91,0
1989,15650069,Smith,546,Spain,Female,42,0,0.0,2,0,1,106869.37,0
1990,15652326,Mitchell,693,France,Male,54,0,93418.12,1,1,1,50029.3,0
1991,15708737,Hill,659,France,Female,55,6,0.0,1,0,1,112750.64,0
1992,15754470,Robinson,759,Germany,Female,35,10,0.0,2,1,1,174993.62,0
1993,15650861,Boni,817,Germany,Male,35,8,0.0,2,1,0,199331.08,0
1994,15675897,Thomas,504,Germany,Male,45,10,0.0,1,1,1,18125.87,1
1995,15727118,Wilson,609,France,Female,38,9,45035.59,1,0,1,89553.13,0
